p_code,cr,name,link,price,cate1,cate2,cate3
200533,1,LG전자 통돌이 TR14WK1,https://cr.shopping.naver.com/adcr.nhn?x=A8PIBJpdA%2B5H5CTWRxvQRf%2F%2F%2Fw%3D%3DsyymX0Z%2BIrbXPhbu5y8Ad0VcGoluY00NiwapByCDuultqWLEdOp5bKBS8lpSqWu3FBBWy5CqtS1etA81aipacvw8%2BQtAuAaHEZ7%2FbsM0uCFYs%2FQR16ZdENvHvbZ7EHRHfdBGEZjuZTctjwMRy8MlDXYjh9od1XuZyUpdvOAH%2BkXrchmkq%2FtHUbt%2B1uzDCAeDRra5NmGTSO1z1McMz3OPHfZoF3T2oqfc3oZ%2FBpzQ7xtkuDO7ip1kM022L1DGkwgtk3mDp3hBsK0bwiNemt5NXL6NaIBfMHGwEgoLgFr75me7UdY2HBYogCXgm%2Bn43fgicX0iNCMRlo0Jzzzi3tkHwrov9lBvTiHEESfcGp990xjCsh0HFeo7%2BZf23x21iPozEKpYdkJCdnadZ52t%2FTpGWanVbU4ajXMj98VVU8dyL4p5VXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRvxfbB1bm%2F22htEOrdp139rwhIW%2Fufm4Ai1g%2Bbn5o8FWgr1P1yXAha%2BtTU3uRdRH65LzQYcazcDIHCpdzd9QDr0qgIX25kXOk%2FUPdTKqFSCOq0WlQmMUTHd7JTuG9QBiFpaOuInwfQ1XmfH35WvRpRXb7pB1p0xOIZ4Io2clzNI26IMygpEz12UUbqveGYl8sMo6%2F74bs%2FzNmznhIO5N5zjVFyfnZp2GsGHwIEpimK9F39iYPGZRKBToGSs34EPuTgstVYavx%2B%2B8fWZa9SBc8rqM%3D&nvMid=16027057006&catId=50002343,312300원,디지털/가전,생활가전,세탁기
200465,1,LG전자 통돌이 TR14WK1,https://cr.shopping.naver.com/adcr.nhn?x=Yu4iZRSQv9Q3Bzrzw8SFnP%2F%2F%2Fw%3D%3DsnYBRhNufTvO5USVNqbH0RXc8IZ3sHzTVYkJxlt3sYKbFl1%2FXtBOqIVih7Pmn%2FcS1%2FjauOT6gwrxsW8ynolV%2BbnVgfsnH%2F%2FuQJ0VqCDtiLxoMKwR2P9GpFXIHshYT3WZF9fu7b2YO7bX5F5Yrhn9Cv%2BcBdtTd8VGkz8JCMmyrADpJbNTPcbnF8ZDz7e0E5kkRa%2BpHa6ewb0%2FDpcGez9%2B2MrVi%2BRGtF2wrhGPCoYbON1S2H7Si0b9UNSG%2BI8tv3rgRBMxMpIrVbVgcEBtsRO%2BG%2BWfB4RPCQkuIP5R3%2FVyfEtCobt3kSCtN1y5Pe45uO0EYGJbRDKELd3A6boAp9AlpYrwq1umPbeck7Nf5aqwc%2BLHWJcYuC3gj9DGlqahzQLBy1j8hiU1X3%2BsQiL6viCthNFW9q5Z2aPrf7z1qhOw8dufL%2Fowdnq7%2Fmfq67OVRzok0S5SJNLgIdS1XFCtZ5GETGHc18kW4Ag4ycdN%2FxCe%2F44SDxHKERekVlLLs4kg6Q9xMXhG8gaEnNqOFNUCymrklImwequZAlXpUwc8a3h9rkyQGVJjQOIMS03m13YAnzFDQ1JpOlrHP4vjwiZfWNjPGGO2rDUHHLsMo0LkVfEnSHP%2BLxf4uw4Osv0d%2BAPDsKVqUqLm%2FaKog0sVamsLJBgG%2BvmJxyHBE3CYnzhPLG%2BOCDMXcC0AENCWiK7yyKbZYnS4MUvSq09n77AW%2B4ZsGVLLcU8cgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=16027057006&catId=50002343,312300원,디지털/가전,생활가전,세탁기
202044,1,마리노블 반달스크랩 밍크롱코트,https://cr.shopping.naver.com/adcr.nhn?x=niJf0aorifqzbqAkx4yIlv%2F%2F%2Fw%3D%3DsNqcJaJP3%2BPErmRn3jnO%2F0jTeZxsO%2Bq2DDrzjls6Y9z6tfwpJhw%2FI6lKVf4EoyCxBSSzsIrXQ6ytSKMAQp2d1ew7YpAb9HPtTTS%2FSLWksMH3lPNjv%2BFTodGhLdfkVzAfYJfKoxUoseiOz01HmbokCNRW3YkYJ2vvknVdhkjlQSgrIt9ELSj9ZgOwWGT6cXiS3fpxXd6PBAtQmBPR7%2FMC16dnPgkYBTdgldvVdEdq6c7WCxmhZXdkK7AjSulJI1aQ%2FMxKdvvOOmfbbahydN%2BbmQv97Yuw8KNvgUGb%2BHuqzcPLmE62UUJoWCK6E9npozVu2wsys3bs17FZblx%2BiQToyz2XfhnHLptdVfRtaYVFYmVl9IRzNNTtsCrLfDnwZejze%2BOVQjLTvg7rWnEex6TZrT8i30QtKP1mA7BYZPpxeJLc1QmeK3ZPITzKHcbEnR%2BI8DNJcRGgGZ3I6X0NTL7R2PixB5U7i%2BZOsQj%2FO84cPveBcNZN5FF46Jqg7fDWNj5CakORh%2Bn9sD8iIMdZXekn8uqWRZNE9Ha9sZ7qQODMKff07xqS9Xt0L86jPAnmZNYRiDhk9cchn%2F%2ByhUgKCzi88xTegp13GwyCuo1yLCMBc5qtZIMaaAMmif7vpmag2y14YQeQOz04iDU6f5Oh8BXh5h0%2FLTyTnke5yfGEWREHQ3gHDamim%2BTkfHK2Nuua%2BC5jE2AKC7xMfogRMj0hH4kgpd8eGonfmuYiELSlidrmo4pYu6T5S2%2BK16DXItYmBr8l0Bq7h9PA5SrIXrcWPClBGWw%3D%3D&nvMid=21204261903&catId=50000813,348000원,패션의류,여성의류,코트
200896,1,Shop 헤스티지 엘레나 라쿤양가죽 콤비 롱코트,https://cr.shopping.naver.com/adcr.nhn?x=H%2F7HKw0S6dAxx93BerWNuP%2F%2F%2Fw%3D%3Dsz94mvSYbKr1Rvyo%2FHxm8QRWP1DKut5e3AfGcYCFj9J1KpfVomPxculO8GNmikeEXZtZZ7O7km%2FSLZxafKXmHLyDb9Pv0BuPpnZlZ%2Fw0L%2FsDgtXvS2GWt6PgXAZJFEs70VA%2FFlAPrudhFkyGzKx435TEQp2l5lXSL7CmnurglfpWgHs4QMwzcoFSh7CyRjlkFBJVfZf%2BAW2D1DhvOKmim88v%2BjB2erv%2BZ%2Brrs5VHOiTRp8VhOdW8Gk%2Bhilsry7l0dF5ycRNApygjHllDQk8HfoVBM%2FdF3CQg6MM1gz8V4JpWjLUJWJ9cisLaqrkl%2Fgq%2FlclKTrsoPdp%2BiH4qzn8It0zMlDMaD5YB95dux7lyluwA4Fyyps4AQ5KycYZ%2FWvEiPb3yoH13Ek%2BytCviu17MJPqEqVVCFF%2Fpx8UoUD1X%2F9a4G%2FR59a09%2BljElDdzvUzaJ0Hdq5sMbLE3fYzBoTyX2aySNvhfxHv%2Fe7y%2FARkbqAo8Ij3ThXPKdOGf7vrE28luICYDQDq9r3ksdJJgQXETiJnVbU4ajXMj98VVU8dyL4p5VXemfpmeX70wC2wQT5nyi5pxiwDZPU40LYzhHX%2FcRv5JRHvrkoV6iqsZrH8T77Co9Z0SeMqENQcl4GV2BeGrFheajN6ZlVwLeU%2FENcYKjoNG5MFbZGEpJuPXKvnhcR0UKdxpmR%2FOe9hARgxC56kTdATFnwJdjAz92H6mVcxhk6yx9yInBYOW3egWiR8Coahl5pMd0DDsjEaE6DNYBmGx0krWyClm96tWsl%2Fwtj8YkmwUB3F%2BXAXSv38rRIdafB2mCusyTo9FJLqdGVOwDudP9X8KeaJLtGnvwjOq5vRO4mq2powcAmSPQMAleJgk1kJkCUswcFQjydauURh4X9Dtmb8OFBOM8%2BeECnS9LCpotzVaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=23453304609&catId=50000813,189050원,패션의류,여성의류,코트
202108,1,라렌느 올레이스 노와이어 컬렉션,https://cr.shopping.naver.com/adcr.nhn?x=Bg06N%2FrNSBqjq44kk%2Bk%2FQ%2F%2F%2F%2Fw%3D%3DsVNVyBHuv8mBm%2Fnw6WulA7gj9udE1R%2BgRElgTrwtc7631BkrGrzy3JDmp%2BdSsfArruq6G10A2gf4vRZAL56C%2FIjc5OmRKs4ddFaR%2Fduy%2F%2BE6FR7whW5Y19lhzsHA%2FYXm02jOjvSo7%2FeDrl3ksce7u271gMIpfuW3lx9V%2B%2FRbYgG%2Bt%2FxwDmwqeG0IXmekcC75dNXXZmX0Zp4jP1SPsn4RV%2Bt9%2BKy%2Fm0d%2BgYWHtEf61Jo5c8Scn9ROh9v1JufR5vuI6NAK31R7dEj0NI%2BnEMTGWlnkXEl1ZwI3ao6zVN5kgHWj09rmsEiCG6FhN1tHYWpZuXEBLbPxMoZUsFSs8Xmm%2FL8zlLJV6oNBmcJBUjVdcjHktwwCwmB3hviiwedy332%2F8pPJ3jtly9y7yh7Ys%2Bn2bM99UTh2sLE2fkd6uw%2Bga8RcnXQ9D4py73pI9Azf33LsMrgjovnlG25f3BbSLN4R9etaooH4wsfi1Q0A6%2F9vbZ58qHOhWikbcdzPoylqJIUNdOL1LBintn5abG%2Fr%2F6Yop8Tq0%2BrKZPZns4DqzuxiRg6m4pVnI7t0Fnfy83JHdmP7r334rL%2BbR36BhYe0R%2FrUmjgBSTS1sRv49oBHxm%2Bxq6Hg9wnsWk%2BFpOTp7B1yE51NCUhCy8%2FJNSabw9RIrpaWo64whRxjYHTe%2FHuLFAiehCyn4wuE%2BzU3DN1ZuG2Zu2HhR3XChkvCt7%2FRzot8LxdC85pqpJoaxxfa1oW%2BtsZ%2BGbE5i7R5WWOkSvrKG5sH3FtE2WiWK4uV9bCDwCyEVta%2Bx5dfPkgwQlGWA2QSlphaHq4b%2FWEh%2FG%2BLsEbjlItwqc733O7RMUVcnpz5XA%2FkaZEoAFu9barVkGm5X%2F%2B%2B0pSBMYeeSviMIgvzHZ2jvvc0DCm4mlo9MF7JO1ODBqhAtPBPb4G9TZjqEQTAbFzUBl8432wvhVEAf6wwM5tqtSh0bB5Hx&nvMid=23112862188&catId=50000825,75040원,패션의류,여성언더웨어/잠옷,브라팬티세트
201225,1,[현대홈쇼핑]그렉노먼 남성 캐시터치 터틀넥 4종,https://cr.shopping.naver.com/adcr.nhn?x=zqM7%2FRkwhScgmd9K3imBRv%2F%2F%2Fw%3D%3DsoR6EIQKkI0ePtLtfiJtX4%2FIEIjlgQvicHWM5sa5zC515ImGTjMu2EDMSvY1JMESyKT0WvdWHRmfmTKaFValuym%2FC%2F3njHz%2Bfg9ptBGyBmu7HONYSxq6OmRL0lMhRuDeeQ753L%2B4EhGeSrj%2FIGGO%2B0d8cIXxfitwwOceW6xytmUZJqCG6hWTfojCEDGayPwDPjvN2ZOi%2BCbrZWGSuiq%2FQDNlOwOS61GbWBpiwoskyXpG5cmP%2B%2BiPHtOIcUF1Uw7fYdTwbHnsEUi%2FerQlE0a%2Bf5bfrJ8QvlXVHVjIWh488VH5WEXeXwSaubPu0qUaxQfPPa%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7sQkmg6K%2FpSycYPzFD8D%2F9UoRCJUVBb1gtn4RyT8vGZ5pX5XIFnkY8xyhKQ2xDYZPzi%2B2v7hqPmT8z2EPCVN3dRpYAEQLyWqkR%2Bw90v30OoeSXqhFzVKPTkOPNHbgpjovHEU9Fei40xOaou6WnRzHU7J2rPDTofsr%2BlZW23JqLHqAR7RkYO475EL7K1Zl9GSAr4QXbcSApc5VUwsOsbG6iEjTDil2A76805yRHz31XD%2BsKR3YKlD9qGAl6gX9HvZO7%2BEJlYJHJ10PHhz0V7wt9KsHTrIwZevs%2F%2Fj0OLdT1q2ldznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=15615757310&catId=50002796,85860원,스포츠/레저,골프,골프의류
201231,1,그렉노먼 여성 캐시터치 터틀넥 4종 2만원인하,https://cr.shopping.naver.com/adcr.nhn?x=X1vaNnJ5EBt85LetYmH1cP%2F%2F%2Fw%3D%3DsO5%2FZQbK5LMlYEL3Ga6BfDpjguRD%2BRFvK8mvP7Rmd6gG%2B8KWTiUVZEhed80%2FqbkfeQFhKZlokrQUxKUe7JNI9LPqQaFWxybSmAUYGbrW4WizubDOFoFJLD3vrcwULzgbwyKwbJWvUeHA%2FdsXRXN6amTixsj%2By69uc%2FvA70e%2BzuULkpkFKEZ7KOJmXRhRKu5wi2h%2FqNbmMd3P9tE5jamCbKQnM1a8j%2BgYTwuVYmziEM%2BYvxhryGpg1YTxrGrxQWSiuntD43759GN9eT0WzQ55tXwPv9QEq9wkxYvwSUB9RbW8qX3dDxdvJvFlUMfTUIUTKW32w08oE0SUVHfwsCwk6%2B8OoME%2FvufqPQJthiOLIv%2BDsR0RDAeSqpP7qP97R0tmQiei2sfdfjBriZqh5rptM7C6WOHkszO%2FuTBtkvIzsec28bog72EnSeHCsGddet5qpdHOh94o%2FmKLB2x4iBGmpsrAkW%2Btbo8zU2PBfF40%2B65Oi4%2Fr0lz1oSk9AW8qzFsUvpOr9sPYwajBkeE07IGGkJ5SCPsmGKllbt0kl8XIxCXR4tOQvhw7OQwpAPB6L%2F57dULwi9L40%2BwQ8nsPqaU2L%2Fg9RbqgZqF1VHCNfeyfafu2DZ6DI38RbzuJMmjOFjaayS13L%2FQM%2BCZuq6rpKOfI%2BgwLbNwAsumgNbhtT8bZ1F4JxMZjJJH6Qszj84hlJ%2B1ZVxaSOF7DBprByMAaz8%2FnYsX8bPGKQ7okfcojf8TMf1vjubY6lSXJCLmySUcqyl7DgEB9TtkJOPAKBcEyf4ObW9hxv3LxWBBGfX%2BHIK8t4hLQSzxwVRNV%2FYRemZK5z1sCEMmIjZXESmw%2Fo2jfkgMAn6HobMDfWy59nqP%2FVZDgvAgJoaKZHilHbuauHUigNM5KA&nvMid=22883360930&catId=50002797,48910원,스포츠/레저,골프,골프의류
200652,1,레이프릴 프릴2차 맥시 풀커버 노와이어 보정패키지 17종,https://cr.shopping.naver.com/adcr.nhn?x=nLwTNhVemUmVaw8YuLKawf%2F%2F%2Fw%3D%3Dso7CzdfuUG%2F55lzQcIFxAlaIjoDQZURJa72gQW%2FcI7hiEZtnTqm9pdZ8QEi3v7CrxwILusvBfzW1OyQ2gNwBeL0TMkSAmjXnHqcxr4slgoXxqzkZQj26Q8WHNvKlYiKCwCJzBtsTuv2eY5y3lTMPNecl8USWsozdVJVRb1JneQMMYyeWPHR1ELrvsq3rOzsvQ2h%2FqNbmMd3P9tE5jamCbKQnM1a8j%2BgYTwuVYmziEM%2BYvxhryGpg1YTxrGrxQWSiuKYeTkpUodIFFuOdQutjogh%2BPPR5fAF0tLXQHbqGdN8eTuqNozTbxzYIHYLBI7fovT0k7JZ7ThcePgsME4%2FLre2XJZXsPQN%2BrL1x16kXOroEhjj6wEpmC84IFErguRjvwk%2F5MV%2BzcH%2FuSDE8eAoRWiAUKtgtMj2QY6tBOKXUBraRbEIs4h7W7kNmgt44J75l10VODnymjZUXiOhWJ97YhFOQqKADQgq9AI8PZ%2FO8HYrN5h0gJJKVYfR%2BnZTfRcLmxw6ZjbtkbN7RD61dGUzg7G1qsmhWtsS26cBgiQoajA6recinlKhfc24BRzKHs9pw7PWdEnjKhDUHJeBldgXhqxatIisAtWl9H5DGTisKs2xMtJcy5KYtB0upBrYQSLYtlCncaZkfznvYQEYMQuepE3VQdnAluoBOp%2Fh84tUR2085ARLjtiLteEtBselhkNi3hRmIQH%2BvWeXK0stvZB8PVY5kfiTWiMgh1EuTmyFWeS1swLKWJ3FMge3brggW3XSXXKwynKXuyBjtt3xzMxeTQPO9xZu0imbbJqCK2TJXN0ABPwCXFJiRdosf3os3K%2FWn1qS6Vui9v0cxBnass%2B0sTOEwUgmImVdXD4q09CMfFePcDfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=14475007715&catId=50000825,79101원,패션의류,여성언더웨어/잠옷,브라팬티세트
200800,1,벨라홈 국내산 논슬립 옷걸이 100P + 하트걸이 30P 세트,https://cr.shopping.naver.com/adcr.nhn?x=ptDAaA%2Fv8d%2Bn9%2BgADa6MSf%2F%2F%2Fw%3D%3Ds71HGzEY%2BvuHaPW6Lg6pPqXISkTXfZ9Afes2zTvCpStNLf21IaCwYomGkEFzynxZMuHqU00VO%2BIrTdh7EmZH2bsd9s8EEAHC0lh6aIq%2FpzuAWnXx%2BA0Y8aTOkOOQ1ArA5cQ7MHzdtZfke5caWwOsmL%2FTV%2FH4MBITOByS%2FZjGLUJ4eitcTA8xn5i4pWYaZrqIv30D6%2B%2FuXPbQTDfaPY6uV84nctPFGVabqawOoCG8jf%2BUyZ2FJrUrHnFVDoy28r%2B7TgIOSBf7Pm8hPthgr1dL6gnNq9csTGRs3uq2UjDCnH9glOv9%2B5whVqpRzpdKBYqVYy6rzDbPr2uKvXrZMoWDX0Fm9SOXpHWG66M0vrfoXMPn%2B5pYNMdv1kIuNzpdwMTPOdG0xy3O5BXA%2BX58hm3PXRmMjnQdnL9wtXZ1LI9BLQeEQhkkHXK4%2FmSRy5icYE%2F27BW36r4QZshREfg%2B3vq7RNgVVbE4KiC4SaYM663UuNbtXfqiCwBtPYYwEdSt6i2JA7khKQITNNXs5B0O2FabLwKGAnzwGTdDJXQ6mHXnldnlUyNHpERYeyv5cuf%2Bl32ZVlJcdrYM91vaHzGoVk5I7rl18AtgXWhDB8BXmQZypHjeRHBjoEFPLiFjDQP4N0Tm1Bn2KP2iZIV7umImbOUR9ul2yxjjmgOziG3nmiHxN2kC1Dpf0P4kfSJ6ch6%2BW1lvcfAl5dudTqZlos35c9ihFnKoWmoDwZ%2B2H4dMygODkva2M%2BY1Y6SOhXqt%2FfIIFDp2kzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=19347614736&catId=50002472,26790원,생활/건강,수납/정리용품,옷걸이
201002,1,종근당건강 아이클리어 눈사랑 루테인 500mg x 30캡슐,https://cr.shopping.naver.com/adcr.nhn?x=JyexdKtSC8GhEwcb76HxMv%2F%2F%2Fw%3D%3DsREiVrWpsRPSC%2Bxs7%2BF%2BvGqnHcswwhnY97k2Cyt085ZYjxakfV2RJtOt3yPIJNbD6jQBnM0B1%2BICd9M7ctzbgP45%2BzhsNElhqakjaH1YW5pClb%2FPI7s9OnAaAm4LZPUXws7P9eNsa676f1ANeYvoAv%2FME1m8YnxeNzxyBLJSJEFcRaHGadDJFSF%2F5SHaGJ3BtHinNrx5sg4hc%2Bs%2BwYZL3l6Tq%2FbD2MGowZHhNOyBhpCd1weIO9%2BYh97DBWlhUQSFzy1zDWZ93yURg0wwXtXKeZxvKh7r8Iped5hznKghoyIIizQUFblxYT97gabAyl1xkv2KolrbmO%2FCRB9fFqiTuq0bpS068QSM5cZaJnLTrPWUqVxMeHBh29UzGM1Q3eeyLyxLa0maTP5eiQPK1RKaSVOV%2BzxPhnhhdl5KCIKRKphRnnHvbCZx2TJp0MuhB0pzVlb63Yx9SN6MLVwYl8ANx4xEYVcYNCuf%2BMmi9daFlk5jFTunjrG76yqtAmyf0vIorVb2rlnZo%2Bt%2FvPWqE7Dx258v%2BjB2erv%2BZ%2Brrs5VHOiTRLlIk0uAh1LVcUK1nkYRMYzW%2BXk1ZWIqsrTCifBi3SYT1nRJ4yoQ1ByXgZXYF4asV166QYnSSOJmHdUQUxcerViArvappyVsrfRXSTKeJQdgp3GmZH8572EBGDELnqRN19jr8eNdNYNsPM9vHnSTJR6l29TTX%2FW943W34zSRlnvO%2BoU35S4t0%2FIqnFK9ybVlRlkrQKzXGvtN7u8BS4QpexuwP9L0j7YvHB2OKNn2rLcBZO1xREkzAXd7RVAqPUQDty3skBh7znNsFSumYhf%2B%2BrVtSJNIpLDB1DPvwX3jnaMhO4y6QxX0sWRo7gR9OFDhAPv3UuyGk3id8XDaynG%2FzWHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=16709867197&catId=50002608,5390원,식품,건강식품,영양제
201409,1,오플 NnF 쿠션 자켓 2종세트,https://cr.shopping.naver.com/adcr.nhn?x=W4jHFNIHbvHSnBwycuEMGf%2F%2F%2Fw%3D%3DsUQWoe56hBLiQEbetvtw8wF21Z05McZtK%2FwvJGANy%2FoQVKIBmdN8dujFKKUGBpfVObOlh0rqOfV%2F581yZokjvKNR0oZ%2BbQG5%2FZpKoTjCKs6fBXr9e19kq7bP%2FntsKMOkN5delj6XSs5CD9BXN%2Bu%2FLmVgaJabNpiHVU7OzuG%2FVZ%2BmGZ5a0ma%2FDwz3QQr7PLlrX9vflAmPES%2F%2FMuj92k8KhW%2BJutQVoTIxYuNWZeMfghdKJxMtIESewBJnDZ%2F%2FCVgHKp1zgNKvta0z5ID0AJWyPzB2k5WzK%2BnFBun62KukroVnl6gsfgHYW%2BV0Z5LOWVqWlM49ODCdhzbwV1V0FlgjxJqxO9CbNFfV1kliB5OL4pucJgNAOr2veSx0kmBBcROImdVtThqNcyP3xVVTx3IvinlVd6Z%2BmZ5fvTALbBBPmfKLmnGLANk9TjQtjOEdf9xG%2FgrMUtS7jaxNqY%2BVWOa6o8iEhb%2B5%2BbgCLWD5ufmjwVaASs5FqE0IwSNBYNYxdhYVyQOt6Ng0NIZ%2BGwy6cbaA5YaAhfbmRc6T9Q91MqoVII6pvt8vUH5uNBbdjEGrGqJSCaHhbo2wLav48EPiGJ2gT8vvWcvwTCkzVWAu19yZzDzAAuAxrwpUSnCK6Boq6FZ%2FgE3iniJLTo2zlVCoGEVH1eTJ4pD8WGX9XBsn1UXV9CYO2k%2BBBQEGhvEplrOhVpAiGxuybY7j9bfpxR1heDbG87SLYOSg5gV729N%2FWwIWc7h1B0CIl3BeKsFF2drF%2B%2BsFv&nvMid=21116388436&catId=50000817,17870원,패션의류,여성의류,조끼
202230,1,린나이 RBR-C3311D,https://cr.shopping.naver.com/adcr.nhn?x=NZSULWpFzqDT6EUUupjhDP%2F%2F%2Fw%3D%3DswIWWLeV0OQzDF%2FtksFhbnwsv%2FOWUqcQlg7aDc6Rk1NfIZn6A8YRcgFJyhgHzEIg%2BfDwtEiSR6ileScF9nKpi3wmbfXQFt42LEWoc0ElklKlqx2tjv9LFwWesYbj9tcPIB0Fyr4h9km04mUm0jFvJUyIQL7%2FKiNPCgVpySe81CBAdIlOygN%2B4gZ%2FDmPcpQSIYK29OYIVFDLhwiB15t75DGWedW%2BMyCIcyNsWGbi%2FX%2FUA%2Fa18qhDQ1A%2FKJp3fgBDorJDuXZdQuo4LCHwzw3HG6PKKhPaZV%2FdcMrzGjvGflxy72%2FA8Jc%2BSYWBPIx8%2Ft94sT%2FLMa5x8Mog4UwgNa5lQq9mNFdbjRNbTPtAxJsQSOfO1mLADfZ63llMO6qYUM%2F7PG3uc%2B5EEPvAt3tVvHPRaidXKUtLR9gtuHXqh7HSCftggHYx0O%2BB2e8UzpjTrk0I0YCEww4QhjKRIX0P0aTciYHfKdBxc6Xdi39GIoHIyY2oYm7DEkkXUf7SfPsKXVaifSFIs49ugg%2FWjbL9m7SMPexhzMiU6PZGLiuUN0oBpxYa%2FoO7F8r7ZkXp1xT1NImbN%2FbsOzq1QFmEGzVjBagK2ge7ilWcju3QWd%2FLzckd2Y%2Fuvffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeAoK5WUv5CgFMEMTYfXvHTUmH20eS8hcliL073J9P7Q%2FWiHJnwLgjpjstOcUdmxcxQ4wnQ2kc9j0N2jmMrEBL57dcKGS8K3v9HOi3wvF0LzmptSsYa2QS8Z9Z1wPU7YUQnGPBkzBQAinmBnBGutcmdCx%2B5WePQtXWiRDPIk1HxPTp3VDiTbelOSF0fujo2k5vA1q4RxHKdKf%2Fyis4rudz3RALKoVzm7nmcZgAEzERFnaKwyzMjdGCNUUaoFR%2BDlA6VdznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=9609919418&catId=50002572,132470원,디지털/가전,주방가전,가스레인지
202238,1,린나이 RBR-C3311D,https://cr.shopping.naver.com/adcr.nhn?x=gLZyBADynGszM%2FgIpRnmsf%2F%2F%2Fw%3D%3DsitGQ6MQD8LPfOw06AE7b6wsv%2FOWUqcQlg7aDc6Rk1NesomJWticK9r6AlC2AtwikfDwtEiSR6ileScF9nKpi3wmbfXQFt42LEWoc0ElklKlqx2tjv9LFwWesYbj9tcPIaFpMfgcfhFS92AV9sS%2ByV2CSXqS8ASNqPIbQl548vA%2Fii4hk57tOskRIER5DlXTErQ9hW3LRKqtrvZJwtnmnQWedW%2BMyCIcyNsWGbi%2FX%2FUA%2Fa18qhDQ1A%2FKJp3fgBDorJDuXZdQuo4LCHwzw3HG6PKKhPaZV%2FdcMrzGjvGflxy7BFBgpa3Zk6kP2zRZwuJE%2B8pZ3jO2sBuZsCWaVlOcsus%2Bk9tyAravvW7G0kZiGZdJmLADfZ63llMO6qYUM%2F7PG3uc%2B5EEPvAt3tVvHPRaidXKUtLR9gtuHXqh7HSCftggHYx0O%2BB2e8UzpjTrk0I0YCEww4QhjKRIX0P0aTciYHfKdBxc6Xdi39GIoHIyY2oYm7DEkkXUf7SfPsKXVaifSFIs49ugg%2FWjbL9m7SMPexhzMiU6PZGLiuUN0oBpxYa%2FoO7F8r7ZkXp1xT1NImbN%2FbsOzq1QFmEGzVjBagK2ge7ilWcju3QWd%2FLzckd2Y%2Fuvffisv5tHfoGFh7RH%2BtSaOAFJNLWxG%2Fj2gEfGb7GroeAczkkEivVolk6wpbZ8MkZ2mxZuVi4Ldv89iiufIihi5WiHJnwLgjpjstOcUdmxcxQ4wnQ2kc9j0N2jmMrEBL57dcKGS8K3v9HOi3wvF0LzmptSsYa2QS8Z9Z1wPU7YUQnGPBkzBQAinmBnBGutcmdCx%2B5WePQtXWiRDPIk1HxPTp3VDiTbelOSF0fujo2k5vA1q4RxHKdKf%2Fyis4rudz3SqiZ1ZOjXAEcSjRz3miYfS%2F4NHWpyePhwRiL%2BgKVojzVdznR4EhPC6BI08fc6TT2xWkbDrUFJ2hBG8QaB8WVzn&nvMid=9609919418&catId=50002572,132470원,디지털/가전,주방가전,가스레인지
