p_code,cr,name,link,price,cate1,cate2,cate3,cate4
201226,1,그렉노먼 여성 더블팩 구스다운 벤치패딩,https://cr.shopping.naver.com/adcr.nhn?x=q47iZOqc%2FWy1XmIoEDlMx%2F%2F%2F%2Fw%3D%3DspoiHUv9yz%2BNbimUCAUScZax0xtaFXBgEyn15sF9e1NUmRG2kwqQEJb8%2Fa2qgc9TlbZhi53Obx5pyS5NAwtg79%2BOtQKRHscIjWGaxI%2FbOXhBE1bG7jTggOwRlfSISrmtsF8NQc533wNDdkvbMXs0xImIQUvSS7eIvcoWok2%2B1w9V0Ky9Rd4N%2B7LjGUEV6%2BGJW7iq7HjSutPv6x1JOz%2F44GNVKLstGdfCbW1OHdYi%2FCc5qSKtCe6c9kJx2ECTMn2luA8U3woRRDj6WBSQCZHqZWiza6H2hBfmD4uLsq6MIJVlJy%2FIGvl%2F%2FjJb5oROmqkdoA%2FjDi3JhEig4bu%2FZne8nJsi30QtKP1mA7BYZPpxeJLc1QmeK3ZPITzKHcbEnR%2BI8gqNTTTNOtBoLP9hpfWR9DBBUX9dFpE2ig7Sm9VWQjbBXfqiCwBtPYYwEdSt6i2JAA%2BIjRjextux8UTmUiLUv6wdJDeZbRpuorZ%2BN5pZCvxqcuteMOQqH0p2cE6aPI6VjiXzGUd0pnjdNkBTxdQalixodN2wV6BdFBsIQLzab1VNAo5ec%2FPu4ACD9S7gKETfHxfKwIY41tgM0ghTg7p%2Bsik7vjjBNUDa9LZ3PFgcypXHCkd2CpQ%2FahgJeoF%2FR72TuQD4wO8X8bf%2BQMoWybJHXAJyN4e7vXlyYGDkkfJzA2glXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=15707993548&catId=50000814,92070원,패션의류,여성의류,점퍼,
201497,1,국내산 소갈비 조리기능장 고영숙의 궁중 특 갈비탕 10팩(총 7kg),https://cr.shopping.naver.com/adcr.nhn?x=0zKRS76Xe9Q26dbCnw2Ow%2F%2F%2F%2Fw%3D%3Ds7tV%2FOMtmEO%2BlTRmPHi6PSwkojb3cXYZ%2FmnQMrDZgZaNOn4lU24SuDRG8VGsFzKfYjAqrFXW7Yb2jegSp83E0Lqx8N2q1MBUXp06FfBDXQvnBgtUjf2dN9%2FIzstQGFdmD1hHGkzdZBcxPQekfA5NRU6A%2BHM%2BJu5phP3NPBe7ApkVhvAEZ1gUbL4RiqA%2Bhwz%2BVxvFmR8gIkymo7Rk2VjcquZ7acpv0zsrg7iiU6YCm1g%2FnMr5PaUS2oHtArmjk6pGBrUfMYtcQ4Qa%2FNGNPALgEn%2FFjCw%2BWeeqzsIBEoozHkfz4cBcFvhBkAem4VA1ZffRftZX1gSLUxPCuUsl1DUmH1A7Vwv6ydXThdpAF%2BcHMBEZlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhYuOxDDKUbd5bZHIUWzekzMpK8CAQOxiERbcbt7n8x8ZhqQvwmR%2FqlT0jQuNbOPrwgJfAld0OvZzwYXopXUQFYgIHEKuQTjHLGRF9fF6c2uVh396%2FxsnTPAGKPRv2bOpDX4e9ViLkys%2FFQuDEgUfcM1nPZQNgGosHRhVilwlyuUtbU6TZNa7Tyzf01LiFewoz6rxB7oJr%2F16UyqckPtLJ4PDJyXgK%2FRjl81HqesxtpMyMJambpe3gQgVW71mmMHUcU0xgE%2F5wFYofJ7ReAkoPA1lNzdJFgkoR1MOL3Zb6EWFggJCkcNajwZMKI7fq4AzCTtw4dOzxMBMmpT4g1gUbK%2Fke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=23667547142&catId=50001876,53010원,식품,냉동/간편조리식품,즉석국/즉석탕,
201479,1,대사이즈 국내산 손질 갑오징어 1kg 냉동갑오징어,https://cr.shopping.naver.com/adcr.nhn?x=5jklWdUIC%2FAXOAr%2FOoCjuP%2F%2F%2Fw%3D%3Ds1ZzqXaA9MnDZA7V5qZbl%2BSMkykJ7JnIE6sspY8XSRWxIxDyhCTTHwPoSnjbSfcgaC6e7SGiwR0YyKns3d6DMjX%2BMqG8lpabb4UxDGBvk1K2TdG5ppC45vKJan4kbH8%2Fdlot9do8S4m55iVaybZi02EltP4KS4i27XahsvHHdo3euFswgNuUEGSNqb%2F%2F4UzuP5rQ7ZNfsYgNlbd17y%2BNTzDv8ZMS3e51DPxryJGH4KBpIM9zZvgSAf0JpbV0QWYWexWIB2PRW596Az%2FSRobiAB8v%2BjB2erv%2BZ%2Brrs5VHOiTRLlIk0uAh1LVcUK1nkYRMYq6qszoRr2N6N3qYwrYqZvSfXdOc8g8GKhaoCTm%2F56QqW2xYTEcjpPx21tBG72SWd7DQT529YnS8TMS780wGQ4c3zVaNSnElUms3mYOzPgGl8v7wNFBkw3bqtCWEMZu9gigbL1%2BJQnHHBcHNg2R5Z9vD5R29UE7Dk8zJn0HaD3oW6T0qcFv0U0kHcwmVpi%2BHAan%2FXwzZKzdGtvLaH%2BUYVjiXq0NdhcwzYX1O7pphzWDU02%2BtBgPJ00inzd1ppnXEIoTGiTOwxzzAxaII2btb7ecAqCh9EDTCwdPhVfinUKeGWJYZatR5XmL8%2Fb6V%2FC3f8xyAhEKTy%2B0Zvtn8oYxIR0Q%3D%3D&nvMid=81415583230&catId=50004710,17000원,식품,수산,해산물/어패류,오징어
202512,1,Shop+ 멋진밥상 흥양농협 햅쌀 20kg,https://cr.shopping.naver.com/adcr.nhn?x=rwLCq%2BtdWPgc%2B72hDC7KFv%2F%2F%2Fw%3D%3DsJXf4w3D8MK%2FjOEySZnPUAbL1FDlqn5GbAj3kK2TKJo5wO24vAZWoXLeRTxEXaXDh74%2FBRpnGOumu5iACROrsVukNzXC%2Bla7HYKCc7zlXISwSe8lUz%2Bg3QqFwZlyxrYKvFMwKyWUzANgAVnMR8kQUlpiVy%2Bjbu3mExUDZ3hnhsPbLLM%2BmlmA7bh1bwmwUZFcGIRl6hAcxx1j4GYjFYqYzpRhT2ODO19%2B3tvpvlkiGEYjnOr5JeH%2BY5RNgQMdPeRiIiwXBp7QEfB1mlBs5%2FPonc7In1%2FZmeR7044SKXhp6gXozkP8Ze8gsCOBA1%2BnCHPQhImK5%2F643bPSFMOv6p5P%2BWg7Vwv6ydXThdpAF%2BcHMBEZlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhUQ6cpKTqlmYGalnAZlcEQ3RlI9RiHYWR82ohchmHMOHf5S5ycDGuwbfEdv1A6kKwqwORJJit8iE%2Bv29PZALxlH6YLi6SOkqB5YfZLkViG0KdjwfEcDwwHInJ67qM9OtOXxK0JkP0dLfCabVE3WqoyLKj79ZheqNA1DS2mQemVWy4rJNEfJ6KdaN8JYPgyuChmlx5KSiWuKTNcXqUgxIzzJXKnmP%2FKw%2B%2BTW639weFzD4V729rWs1qXjQRtqmtFT3nJ0TKhoUb4bn%2BkNDxfGcHsIDLbWTm6kEi7brD3mh5hWZBq7h9PA5SrIXrcWPClBGWw%3D%3D&nvMid=21458410181&catId=50004749,52630원,식품,농산물,쌀,백미
200197,1,비버리힐즈폴로클럽 블루 옴므 기초 3종 3개 세트,https://cr.shopping.naver.com/adcr.nhn?x=8lhI1rQxRG%2BWIpjuFGjetP%2F%2F%2Fw%3D%3DsW%2BrCEDoCMJSohJJdp%2FLw%2F%2FIX2F9eeqg0MlZGbewo%2FW1dAass%2BjXfo8FaHk76TycOFcgunrb6G%2BRDwB1iqxfbZOlfJY4laXjQ5aGpMvr7wwQGVmRKPpDRbGVe765LfuMVgsuv4G9CLR3XgVAjqqfeaLYbGDvkpWRJcTopMlWRs%2BqYZfNwYOYGvyL0MOoekWwfElI8ESAFqFx2rPztxj6NjB4pza8ebIOIXPrPsGGS95ek6v2w9jBqMGR4TTsgYaQndcHiDvfmIfewwVpYVEEhc9zOEG0N6KYgUWjynfJNqBIto3yneUAZAu9fPLnla4VL2eoY93kTCTtB0JWKwuseqNq1yHiarp1OdnNi9AKVjZbAqFTKdOn64G3d%2FK5KT04a6faLJ1sYhdo5U5PdcP7OsSPt0baj5a3if2SoiIztAdWtrkVRocDCEE68VGrdKp9mAvj4fGuLLcjroWiDQZ4VqptlRdmpO883JQsnFJjnb%2F0KmY11SzMcmqxdQWBp1crR2brBgTF6JNc3lZ6j4D%2FcTEZasPzo5e44QpRNsVvIhRQfiVUhfT5B1K%2B1J9ovEDlYglHqBXTSBihlpd3p15ah04BsJjzV%2F3vl5Lmd9HbkUGI%2FzdYC%2FwYAihDQzAs9Z5v9GgOLfF32YlVJh8m0ommvurNoujdiiNe5Aky91pn4j%2FLdVtT%2B4mx%2BZDo5OukE5sPK5zRTCsFeJA5mOE66GMxuNLHJM06m8XkkoABSxxLFFenmRNvcnki1FS15C3seIMU2fJqtB9ORSVvhG8oCvyLIDbYUFLGt39IpxyM%2Faj%2Bt7%2BdcZ8pgTGru4bgUYhRhw82xIXwwHecirMPI%2BEhXev3zofa41pR8gFUgfAFT33gLIFlW1Ik0iksMHUM%2B%2FBfeOdoyv8H5s3idrOMlaV5W5WzChFcljqMuNdfl5tkqsH0C0GsdHI8FZtQVGFZJxOyBDKc%2B&nvMid=11380263007&catId=50000334,32200원,화장품/미용,남성화장품,남성화장품세트,
201350,1,냉동 자숙 꼬막살 5kg 벌크 (업소용),https://cr.shopping.naver.com/adcr.nhn?x=s7P7OcEFLI%2FpiGuHOuGAGv%2F%2F%2Fw%3D%3DsBlgemKwjZD%2FBj8Qp4zEU8%2Fzxo6RIoMghQQjWVYZu75LIPcviEQj3CPSlXsAQvz%2FrIt0Uw877s79xGdrNsP72qMqWdR8VbMmJFbqIbOVsKwhZeBXNMlnxBHdhAV6nyoy3Ai6qOtY6HKESWce4bkaxbJG4CuhRSTVFC4jiazBW%2BmwGO7Yf2%2BV%2F7v9WBVQFJ4cWiuI%2BTE8BeOTYtfzCaq0oNB%2FCyo3beBVLjBSLSc2FSZ3jLFCto5UMaZPrHTdEQB79M8OkYitpuK2na6nToNpF%2BLngnxQ7ssMZd09T0OjyjIxearTBvydD1LUI3JWpCADIz5%2FOuA9PYgBnwIiqk%2B5taRgppyEvHVIFVTb9ibn%2FAgE4P1ktXBHy9Jb8cJqU8t6d92PjZ9s5e0AiKZPttaC3YXZzwu7kElhJQHSQTE6vtQqrMb6patfEYicfG8hnQ8AZpkqlo8a02ovj8TCRrdMh6LJT6Iu%2BGCIE1lO33Aqq3zQBJLx7T7nqivkdVbXygOssf8ttrmHjNFSeV1CKcz281A%2FtRs2MgkAFbAzurpTEm5bYVY6BnHwoe5lkJRxN5reJfbpmLDfKlGUvooq9aPh1m5McCG47KPOLBTV0MvMz0j%2BCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=80941848488&catId=50004715,73000원,식품,수산,해산물/어패류,꼬막
201892,1,푸마바디웨어 코웰패션닷컴 여성 에어 핏 서포트 브라팬티 14종 세트 AFYBSI51,https://cr.shopping.naver.com/adcr.nhn?x=g0iLTZ2LfHI2GkIrC7GZh%2F%2F%2F%2Fw%3D%3DsyuxaTNphJYu1qcwCVPFXeIQ7jnjCEU5G2P%2Fc4BkVNdSzz%2F%2BkVxc7YgnQXZKBgM3S%2F%2BdnuFeeAG7QhxFqa%2FejSQCjhgZnE1y8Gvc%2BDqQvSTAwCWAFGbQAGmTpyTxOHaP0xjby5%2BgVrwD0XmOrH0NXlml5d1xJNUY6sHV1aOso%2FZuvHsprolfy3L8z4JlGAq0lZ51b4zIIhzI2xYZuL9f9QD9rXyqENDUD8omnd%2BAEOivE1JfnQ64k%2FNZrCVNNWUrDN0kKUFoh2LUQYw4N%2Fas%2BmO%2F1JDiDjhIC11q7LWrN3w4XhXIhLCJ%2F%2Fj6MX%2Fz7wZVpH6YgNHaH4iy3pOrruMzZclgstVUhXQRSI7VPNQp9a0aXompmlBwalxAW1XlDjyQCcdNeA6UMFFaDxYhWgwdQp83lh%2BKtjVWYT49C76lzajDvC%2BlwzPAV%2BmJ3EolCdH9bcs5YXkhk1w0%2BnQpH3VAYYyrZcFPOVl8QImrrEnAfDdyHnfJgP8F9Bn8ruPNGc%2FOj8406EVRIJ3DusMbC2kf63GMjnQdnL9wtXZ1LI9BLQeEQhkkHXK4%2FmSRy5icYE%2F27nXOSVCysSuaF7Of2P30WF%2B0wFKHfGcAN1f2fdp6VRaf1QQzCLreNp8sjPDBjStixDmuSFuc3v%2FdKty%2BgxXaode9vpjzOBiGy2ZDpk%2BuAHhBFiBdPxTSuvYOb67FAYBAGDm9mqzNb7TByRNXDDSFdxlSAHedpbYbP8IESn4GuWPYB6pJlYtTQcXXm2pgZTGEtBGCMvLQKmn7%2BuvmCJSmDmBncpsNh2S8Q3MIZMg8gsLm6JsLMNYCPsuhdovuHbAqqLt0aa2zjY6rT7JBsUTk2TLbGLewIsxpyYl3WOz5VbxQRpOFzCbaM6OU97uoPifjreSvnGIrUqDoFa4E%2FX6zsj%2FuF14zXvqfzIZqIrV2sacTNjqh%2FZemCCOboDhnweAmG&nvMid=18228893453&catId=50000825,130030원,패션의류,여성언더웨어/잠옷,브라팬티세트,
200533,1,LG전자 통돌이 TR14WK1,https://cr.shopping.naver.com/adcr.nhn?x=P94OXn%2FKfvLycMi9Y4Zewv%2F%2F%2Fw%3D%3DsVW%2FGUKulTcbtBWISMi1ih6%2B57K19XDXtzlQa2wFafu4bhLfVorqvvGXlhgaUKviNO3wARvz1tD1Ixi%2F85bNB8xUPF1bXx78sX1V65DUKQYFpixbeNdOz4EspkTp9OeCxIqH3Hu%2BDyN2vENZiNAbSttq7T%2FYRkjU0dB973AN8%2BY3ffisv5tHfoGFh7RH%2BtSaOXPEnJ%2FUTofb9Sbn0eb7iOg3yuc6NulHNTQHjHHPc%2Ft5jyfw7PYqY7UYe0Ry9q%2B0evHrD4NuKVlyYGBsrsz%2FaB4ETUQQjF2s3%2FQVfMiOHIGYYltEMoQt3cDpugCn0CWlivCrW6Y9t5yTs1%2FlqrBz4sdYlxi4LeCP0MaWpqHNAsHJT%2BsRVvcvxJKgoddPtXfg2%2F2YmkqoTcACEHfoDSb68cMOmY27ZGze0Q%2BtXRlM4OxtarJoVrbEtunAYIkKGowOq%2Fykaa66YbQRu6V6Q%2FpXY5SEhb%2B5%2BbgCLWD5ufmjwVaCvU%2FXJcCFr61NTe5F1EfrkvNBhxrNwMgcKl3N31AOvSqAhfbmRc6T9Q91MqoVII6rRaVCYxRMd3slO4b1AGIWlo64ifB9DVeZ8ffla9GlFdvukHWnTE4hngijZyXM0jbrzuw1YrTSmCPLadSWWX9tjjr%2Fvhuz%2FM2bOeEg7k3nONRFECueJxfQBoAAFojqgOkhs8iLhSRWtWi4%2BbevkmhSUy1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=16027057006&catId=50002343,382850원,디지털/가전,생활가전,세탁기,일반세탁기
200465,1,LG전자 통돌이 TR14WK1,https://cr.shopping.naver.com/adcr.nhn?x=fX%2F9owIrnvc5Ko0mplg%2BZf%2F%2F%2Fw%3D%3DsuwTeMtKLsyc1fcNPr8Cp1nc8IZ3sHzTVYkJxlt3sYKboMiaEc0hUjKBsE%2FJYSVz3SLWSjCrcXY8hYaKhkygfjfbm5HHX6aVCjwXTj3ibq0v6NffzsooiY1Zfc6vVug2FhhT07imeDzsCn7stSrMakXUXYEZqErkkL6avHiz2Fqx0COtMIpF9eFrG4QrjR80Oy%2F6MHZ6u%2F5n6uuzlUc6JNCObcdXYC3FVTb20G8YzDkhaz7t7RdDHQsa36MlfYc2Bnygj21RSf2eGkIX9TIVMqi4tuaeXxQ0w5RIDIgs4aginl5Z4gLrfKj7G3ofstL3zxl5aGkwWrbt39dOOXdi%2Byu2bwZNWsLkakRXT8gS6Nu%2BlWJ9%2FJTw3bxO%2B3kswZfFCraVIOAWl4IwZUPxrUn2BGxTtrfptvpzLmxWFxG7KNkSKAY7Jc8adhm1eZmi1%2FqEvWDuAJuqZbGlx0juudI9chT9rXyqENDUD8omnd%2BAEOivf3Vb8LXDlJWzaxi1N0VJ6%2FJ1dUiiRkL5N6ogpnRdjlhWNAKkiTmTHiwlbaGtF%2BcoXkpzIfP%2FPrxbxyiDW%2FJJINhOSYZSqzF3bpUnVz1WG55nNnIN8ajVJChhG9cYPNZ048a6fpx3H%2FAN7ikQqiBn4uwP9L0j7YvHB2OKNn2rLcI4Idmw0iMtzNOaKQ7KESc88J9OhoEWjM187wY29QNSyv4YGjJCSIW1IvBxXT1wG9wKDvroSBU3jNt%2FwfWxNfL5zK2JQf0qumbyCJGhI7Fb%2FDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=16027057006&catId=50002343,382850원,디지털/가전,생활가전,세탁기,일반세탁기
202044,1,마리노블 반달스크랩 밍크롱코트,https://cr.shopping.naver.com/adcr.nhn?x=5LcebtrxRunyWpaIXJBY7%2F%2F%2F%2Fw%3D%3DsxjvMXnS%2BfpqgqklU5YNNpjTeZxsO%2Bq2DDrzjls6Y9z5DvLYrp9LgxuUsAlnx7%2FBIZoumLPE%2FWJutOLtx4clFr9igfw62VXzRDv0rMmrAWXMh5reLc4N%2FBbgRkGCiZU0aJ%2BeBFWs0w%2Feccj8%2FlNFDvd0iY4SWStEW5X6uytXeJKy8%2ByGchF6W4sRvEiHWMgZcy%2F6MHZ6u%2F5n6uuzlUc6JNGnxWE51bwaT6GKWyvLuXR11Lqw%2Fi2Tr2nKF9YBZGoIhSLNV1KXd9sh05lJfEGSrj%2BSkpPVN5y61HtDslMBcqCcHf6%2BvO4nelc%2BidpFO6QHJ8z1KbcjdTXWM%2BAHMRWE92%2FZyT4WDEEjjRpW4FEcZCH1K6cNz1TtHvcPpcKIoD6%2B3OuwF4QZjpYbVS14qAa8wqDSyqQ6oU9gDMWJJMNXoUSPibKCDkWG5RYgg%2FxyAVe55xS6khTnybzIU5xW3aIODJQOYo6k1Oo50TUU4fpFFbAIHs%2F2PHkpmvWjL2qy1nHubL%2FB94mJtfc1cISMCr3VbR%2BrjD76KTx4Fobx7W5xBdXT1QQzCLreNp8sjPDBjStixjn0I45FVUINd6Iky45zODcQOffe9hDPy6NgGM1lHEphFiBdPxTSuvYOb67FAYBAG1JLxzMe5CI48xOT0PHvCPt4hrhUAiZudl1PsUwuWYYO5tnhJfCTYvfQcNkJJZUlzXGfKYExq7uG4FGIUYcPNsa6rzA9gq%2Fw59frkMckxqv0PuwcguuBfbemFTBuv7WUhezdPirNIEhU3YcDKwV2g5IOHPCY9%2BcTBuNL%2Frys%2FCB1ZmRK8ShUWvZ%2FvNNutz90LgqgOvq6z5EpEI5N2xav1Mg%3D%3D&nvMid=21204261903&catId=50000813,348000원,패션의류,여성의류,코트,
200896,1,Shop 헤스티지 엘레나 라쿤양가죽 콤비 롱코트,https://cr.shopping.naver.com/adcr.nhn?x=btTAdBi%2FW56%2BS%2Ffv32sGS%2F%2F%2F%2Fw%3D%3Dsq2GU8RNftP%2BGafwUjKei6G9ON2awdaO1zZfOMy%2Bm%2FKzWW1uLAhVegKxEdxYvMhIBLH3IicFg5bd6BaJHwKhqGXmkx3QMOyMRoToM1gGYbHSStbIKWb3q1ayX%2FC2PxiSbvz9GfFtJRGpCuPPx%2FUOj3jEEcejm6NThoDyZW3jfi439QsUDjU5R%2FB9KbzmWZ4pl8UXglEXoAa3EuCLJMoyg72edW%2BMyCIcyNsWGbi%2FX%2FUA%2Fa18qhDQ1A%2FKJp3fgBDorxNSX50OuJPzWawlTTVlKw3BClxI3BHQoY7K1sAhN8oLd44IVx5fGretCA85Hk0Y3PnoNfx7YQIWhHyjUU63v8gqkqozxl%2BeZYiQG6s70O1xee5tm57j37bQnhgC3VXIfdHx9gUphOT0fNmHv1e97EsSn2UjnsBJzCvN%2BeenveuV63a2Z3dtlF2wVKzwOCJ3GUGdTPLgfWmyQ%2FPxpt3QePaQGcuz4ocRhD300yVcoOhMXH%2BHEDEL19LnK0uoWt%2FRf%2FCC6lgpt%2BjSWtyAeL1TCC4jCSWOLKWPP%2BiNfLFa292NVqzeWbChZnc8CLzld8OxXSUkhXqnaLB6fAjR4j4kpZ%2F9mJpKqE3AAhB36A0m%2BvHDDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqvX4qWauiKfO9anOVlMCkog9Z0SeMqENQcl4GV2BeGrFheajN6ZlVwLeU%2FENcYKjoNG5MFbZGEpJuPXKvnhcR0UKdxpmR%2FOe9hARgxC56kTdATFnwJdjAz92H6mVcxhk6yx9yInBYOW3egWiR8Coahl5pMd0DDsjEaE6DNYBmGx0krWyClm96tWsl%2Fwtj8YkmwUB3F%2BXAXSv38rRIdafB2mCusyTo9FJLqdGVOwDudP9pVdvPokgZCmXvhnHSTFoGq2powcAmSPQMAleJgk1kJk574kjlH9dHhsFMTfv7lGTiNY0swUUu2eg%2FjpS7xB2fFaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=23453304609&catId=50000813,169150원,패션의류,여성의류,코트,
202108,1,특별기획가 피델리아 올레이스 집업브라 5세트 세컨팬티 3종,https://cr.shopping.naver.com/adcr.nhn?x=lvyq1wgzd3btlqAFYueb2P%2F%2F%2Fw%3D%3Dsv826Rn22agUIvW4wFDqPtQbVJ4twFlezObJC1RRN0YH9v1bt9Qm%2FUa1v2GHl5FLZ3PcQohJrzDla7n4RUdYgMgNsVm%2BJd8CjZ3mUn14o5hML4wMASUMAxfdnRLpSWtdEE5b9sBA6Z3WgEbEOlTdRy16qawm9A48yVK79LDqm5pX56%2F0hp%2FiLNJcJIumg1XpdLtg80wGcBYVMuSkVXdxi%2BGedW%2BMyCIcyNsWGbi%2FX%2FUA%2Fa18qhDQ1A%2FKJp3fgBDorxNSX50OuJPzWawlTTVlKw5mHIsPI7cw4TNeZ%2FVxoWWvD5m7uKJYK3DBdjo7LyhlnF4VyISwif%2F4%2BjF%2F8%2B8GVaaRoV98o2TQZiJ1M0HXJwmYn9YKZkoQe%2F7pRTGoHI0XAncjmJxHeAroIxzcNcFPiIUCc3Q24pUpWahaIncjNwW2FGmVb211nErHVhhGJGz%2FOTjhM4JuVQS3cmHN1MAhLEdGpSplXZ7I4awyRI0PGtEaJ5MqEo60CebzUouZVHOGV4dKRpGDxI2ef901xrFcBaZh%2B85ZuQJ9jfhTjqm%2Fv0XERGV8l6R6%2FIOG5zITmos6%2BzslHryIhliJh42H34bc%2FB%2F9mJpKqE3AAhB36A0m%2BvHDDpmNu2Rs3tEPrV0ZTODsbWqyaFa2xLbpwGCJChqMDqv719vX%2FR8fvyhBF3M2ZSoQ9Z0SeMqENQcl4GV2BeGrFq0iKwC1aX0fkMZOKwqzbE%2FCUGkzBYLjvsFxKLbdfawIKdxpmR%2FOe9hARgxC56kTdBJmWkwOkSQo%2B6IdfV4zrckt6FuojPf4tjjuG4Ktqdyc4g83kvHjPZjJrxcIjIGR9hXCBmI2AAzNwapz0zR3WHEAmbM%2BVJhHL9b98CVS%2BEXXu3XwZ0fI3qPAYm%2BcNGi9iCdpX1rjZCLy%2BjIN9zZMouqrLEFmF8eef3uHDySRzbf9XKdJT5slM4jN5XqMlSjVzRnRm%2B4ETj6EtlaSATui%2FvDb9G9Y07Sw%2BkeQQgpTPg92cvLAEXpM93KseLmlLJCRWDVCYCaeglF2rgr1u2OQIzQ%3D%3D&nvMid=23518343791&catId=50000825,46410원,패션의류,여성언더웨어/잠옷,브라팬티세트,
201225,1,그렉노먼 남성 캐시터치 터틀넥 4종,https://cr.shopping.naver.com/adcr.nhn?x=Tm45pZfB9rxofFpoN10OaP%2F%2F%2Fw%3D%3Ds3eLbCUANsPbaNez89llGx6zLMQ%2BVatBNqZpXduyiE63it%2Fi5un%2BSGwhONW3g3ytAcmvvrzNTAq3h79vtgiBRIxBIeNQK7uGPshHq7xXjGPet3lfzyXlvps7laUOvI8yzO025mWulC5tAqbWMh8%2FtloLPxN5DG8yDdXcVb6OivfdQUYWYsFS02JNq0EFrmL9%2FRBDzffi7LzhjEAx22Q6h70Pg%2F6PYJW9LpCSumzPJoiiKl6jgnMWqWbL3KWH9FLwd%2FVQYtPTsGZJyV6XLZrtYKvT25H7FO2heFOCq6aVxZtn7GrKzVcBmfuhpx3sZ8qxeXk3bED9gTV4fgz5%2BoPMNbpabvug4ZuHbhNjh13A0ge9jBGdfaVC9VZ3i5MFSwOn7FuMojIy2eCwKA9QBsHmLbcG%2FjDRVbxX8K%2BTy132GK3k8q%2F7CK5V4QBBX3vpVff3epxe8Ja%2BpoKUFHj8dU93gPf2G4UuYwuK5x8zG9K4rw9hSy7KpC0UkyYDQsMhKMorEhY9bWTLeZc9J9FIlnUCoRAPcMYYP2FYHVlT02mLt0XJYO4Am6plsaXHSO650j1yFP2tfKoQ0NQPyiad34AQ6K9%2FdVvwtcOUlbNrGLU3RUnoNXCQpovdtxvhoJ3qKL9llULwi9L40%2BwQ8nsPqaU2L%2Fv1StYV9Uz6HpcsGueHcWjXxX5%2BJkvbYSPIhM1lf6OwgS13L%2FQM%2BCZuq6rpKOfI%2BgwLbNwAsumgNbhtT8bZ1F4IQ2npbm9FeliomDk5NQuxRxaSOF7DBprByMAaz8%2FnYscMR3PcIWTePC1eDObEIKxign7x1MIYkHupoDO5bUUmrSkX%2FoBCMfZ42GmaaWLMzA2JxyHBE3CYnzhPLG%2BOCDMUk7cEkAsdtC4%2BpxRHqpuie%2FiCBbHiOfYQui56cpMNUw8cgIRCk8vtGb7Z%2FKGMSEdE%3D&nvMid=21067941419&catId=50000803,17290원,패션의류,남성의류,티셔츠,
